PID,participant_age,adol_wb_sum,MTES_SocialMediaUse_TimeOnApp.sum.z,MTES_PhoneChecking.mean.z,MTES_PublicUpdates.mean.z,mtes_total_zscores,sas_zscore,rpi_score,rpi_zscore,yrbs_z_score_2000_3000,yrbs_z_score_1000,positiveriskfreq_mean,negativerisk_ever_mean,positiverisk_ever_mean,negativeriskfreq_mean,zuckerman.mean,bas.sum,shs_bed_school,shs_bed_school_reason,shs_bed_school_other,shs_latency_school,shs_wake_school,shs_wake_school_reason,shs_wake_school_other,shs_home_leave,shs_school_transport,shs_bed_weekend,shs_bed_weekend_reason,shs_bed_weekend_other,shs_latency_weekend,shs_wake_weekend,shs_wake_weekend_reason,shs_wake_weekend_other,shs_wake_night,shs_sleepy_day,shs_nap_school,shs_nap_weekend,shs_sleep_needed_hours,shs_sleep_needed_minutess,shs_sleep_amount,shs_sleep_opinion,shs_sleep_school_enough,shs_sleep_weekend_enough,shs_sleep_class,shs_sleep_computer,shs_sleep_study,shs_sleep_test,shs_sleep_travel,shs_sleep_perform,shs_sleep_tvmusic,shs_sleep_game,shs_sleep_car,shs_sleep_convo,shs_caffeine,shs_coffeetea,shs_alcohol,shs_drugs,shs_overslept,shs_mornclass,shs_noonclass,shs_wokeup,shs_3am,shs_noon,shs_draggedout,shs_multiple,shs_insomnia,shs_nightmare,shs_stayawake,shs_dangerous,shs_goodsleep,shs_overslept_bothered,shs_too_tired,shs_stayasleep,shs_sad,shs_hopeless,shs_nervous,shs_worrying,shs_school_start,shs_test,shs_energy,shs_body,shs_job,shs_job_when___1,shs_job_when___2,shs_job_when___3,shs_job_when___4,shs_job_hours_school,shs_job_hours_weekend,shs_job_sleep,shs_job_no_bed,shs_job_no_wake,shs_study,shs_study_when___1,shs_study_when___2,shs_study_when___3,shs_study_when___4,shs_study_school,shs_study_weekend,shs_study_sleep,shs_study_no_bed,shs_study_no_wake,shs_sports,shs_sports_when___1,shs_sports_when___2,shs_sports_when___3,shs_sports_when___4,shs_sports_school,shs_sports_weekend,shs_sports_sleep,shs_sports_no_bed,shs_sports_no_wake,shs_orgactivity,shs_orgactivity_when,shs_orgactivity_school,shs_orgactivity_weekend,shs_orgactivity_sleep,shs_orgactivity_no_bed,shs_orgactivity_no_wake,shs_grades,shs_car,shs_accident,shs_disabilities,shs_healthquality,shs_medication,shs_stayhome_sick,shs_stayhome_other,shs_tv,shs_computer,shs_phone,shs_race___1,shs_race___2,shs_race___3,shs_race___4,shs_race___5,shs_race___6,shs_race___7,shs_race_other,birth_sex,participant_age,Flanker_Z,OBJ_AvgPickups_Z,OBJ_AvgNotifs_Z,OBJ_Usage.DailyHourlyAverage.Z,SSM,overall_dprime,texi_z_score,Bar_z,DD_Indiff_Avg,ema_mood_during_use,ema_mood_use_assosciation,ema_negative_exposure,ema_avg_use,obj
2120,13,11,-0.604542651,-0.900801239,-1.179601059,-0.89498165,-0.1313469,2.769230769,0.501941907,-0.828359133,NA,0.642857143,0.428571429,0.642857143,0.571428571,0.666666667,24,10:00,1,,2,6:30,3,,8:30,3,1:56,2,,2,1:00,4,,1,1,0,3,9,4,2,1,3,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,6,3,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,5,1,0,3,3,0,NA,NA,NA,NA,NA,NA,8,0,NA,2,4,0,0,0,1,1,1,0,1,0,0,0,0,0,,1,13,NA,NA,NA,NA,0,NA,1.39974086,-0.914329207,,,,,,0
2121,16,13,0.79945687,1.330705215,0.433885861,0.854682648,1.134691279,2.076923077,-1.266669944,-0.21776348,NA,1.857142857,0.714285714,0.928571429,1.714285714,1,27,3:00,6,,1,7:30,5,,7:55,2,6:30,5,,1,13:00,5,,0,1,2,0,9,0,3,2,0,3,2,2,2,1,2,0,1,1,0,0,1,1,0,0,3,1,1,2,3,1,3,1,0,0,3,2,0,3,2,0,3,1,1,1,3,2,2,5,1,0,1,1,1,15,10,0,1,1,1,0,0,1,0,1,0,1,1,3,1,0,0,1,1,1,2,0,3,3,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,,2,16,NA,0.231655125,-0.371880262,0.308261042,2.336744247,NA,0.100091723,-0.914329207,280.1666667,,,,,8.183333333
2122,16,10,-0.10311425,-0.089344347,-0.534206291,-0.242221629,-0.637762172,2.615384615,0.108917051,-1.079717412,NA,1.357142857,0.142857143,0.857142857,0.142857143,0.833333333,28,22:00,5,,3,6:30,2,,7:30,2,22:00,5,,3,8:00,5,,0,1,0,0,10,0,2,2,3,3,1,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,1,0,2,0,3,0,2,3,1,0,1,0,4,2,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,1,6,0,0,3,3,1,0,0,1,0,13,30,0,1,3,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,2,0,1,0,0,1,1,1,0,0,0,0,0,0,,1,16,NA,NA,NA,NA,0,NA,0.533308102,-0.45387565,380.8333333,,,,,2.066666667
2123,16,12,-0.303685611,-0.29220857,-0.211508907,-0.269134363,-0.1313469,2.692307692,0.305429479,-0.424319682,NA,1.571428571,0.571428571,0.857142857,0.714285714,0.666666667,32,23:30,2,,1,6:40,5,,7:20,1,1:30,2,,1,9:15,1,,1,1,0,0,8,30,3,2,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,1,0,1,0,0,1,0,0,0,0,4,2,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,3,2,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,2,0,3,0,1,1,1,0,1,0,0,0,0,0,,1,16,NA,NA,NA,NA,0,NA,-1.112914138,0.236804687,,,,,,0
2124,17,11,0.09745711,0.722112545,-0.534206291,0.095121121,1.134691279,2.461538462,-0.284107805,-0.616658856,NA,1.142857143,0.714285714,0.857142857,1,0.833333333,23,23:00,3,,2,6:30,3,,7:20,5,12:30,5,,2,9:00,5,,2,1,0,0,7,30,3,2,0,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,0,2,0,1,0,2,3,1,0,1,0,2,2,2,2,1,0,1,1,1,8,13,0,1,3,1,1,1,1,1,13,3,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,0,2,4,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,17,NA,NA,NA,NA,0,NA,-0.073194828,0.236804687,,,,,,5.383333333
2125,15,12,0.09745711,0.316384099,0.756583245,0.390141484,1.767710369,2,-1.463182372,0.108210084,NA,1.357142857,0.714285714,0.857142857,1.857142857,1,27,3:00,2,,3,6:00,2,,7:30,2,3:00,2,,3,6:00,2,,2,1,2,2,4,0,2,1,2,2,2,0,0,0,0,0,0,0,0,3,2,1,0,2,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,2,4,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,2,1,1,1,0,1,0,0,0,0,0,,1,15,NA,NA,NA,NA,0,NA,0.36002155,-0.684102429,365.6666667,,,,,7.566666667
2126,13,5,1.20059959,1.127840992,2.370070164,1.566170249,0.501672189,2.769230769,0.501941907,-0.021659327,NA,0.857142857,0.857142857,0.642857143,1.714285714,1,29,22:00,2,,2,8:00,3,,8:00,2,20:00,3,,3,9:00,4,,1,0,0,2,6,2,2,1,3,4,0,2,1,2,1,0,0,0,0,0,1,1,0,0,3,0,0,3,3,3,2,3,2,1,1,2,4,3,1,2,0,0,0,1,5,2,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,3,0,1,2,1,1,1,0,1,0,0,0,0,0,Black,1,13,NA,NA,NA,NA,0,NA,0.446664826,-2.756143438,,,,,,7.316666667
2127,14,9,0.59888551,1.330705215,1.401978012,1.110522912,-0.76436599,2.923076923,0.894966763,-0.995658804,NA,1.928571429,0.142857143,0.928571429,0.142857143,0.333333333,14,9:30,1,,2,5:05,3,,7:30,1,12:00,1,,3,9:50,2,,1,0,0,0,10,0,3,1,2,4,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,2,1,2,2,5,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,3,0,0,0,1,1,1,0,1,0,0,0,0,0,,2,14,NA,NA,NA,NA,0,NA,0.186734999,0.697258245,,,,,,9.6
3002,18,17,0.09745711,0.519248322,-0.534206291,0.027499714,-1.017573626,2.307692308,-0.67713266,0.164956352,NA,1.142857143,0.428571429,0.714285714,1,0,30,1:00,3,,1,8:00,2,,8:40,1,2:00,5,N/A,1,10:00,2,,1,1,0,0,8,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,0,0,0,1,0,0,1,5,2,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,10,8,0,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,3,1,0,3,1,1,1,0,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,N/A,1,18,-0.050680266,0.182867414,0.783044789,-0.72402468,-1.799294265,-0.92779451,-0.419767931,0.927485023,504,3.84347826,-0.0042945,0.6,23.2666667,4.433333333
3003,18,13,0.79945687,1.127840992,0.756583245,0.894627035,1.514502733,2.461538462,-0.284107805,0.019502525,NA,1.071428571,0.428571429,0.714285714,1,0.333333333,22,23:45,5,,2,8:30,2,,10:40,1,0:30,5,,2,10:30,5,,2,2,1,0,10,0,3,1,1,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,2,0,0,4,0,3,0,3,0,3,4,6,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0,2,4,0,0,0,0,1,1,0,0,0,1,0,0,0,N/A,1,18,-0.376000006,0.573169104,-0.09074719,-0.104653247,2.253689529,-0.741561672,1.313097584,0.697258245,651.1666667,3.57727273,-0.543803,0.44,22.6363636,6.683333333
3004,19,12,0.79945687,0.316384099,-0.534206291,0.193878226,-0.1313469,2.615384615,0.108917051,0.513334541,NA,0.785714286,0.571428571,0.714285714,0.571428571,0.833333333,32,1:00,2,,2,10:00,2,,10:45,1,2:00,2,,1,9:00,5,,0,2,2,2,9,0,2,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,1,0,2,0,3,0,3,2,3,1,1,2,6,3,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,4,0,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,Asian,1,19,-0.497787853,-0.148889022,0.099207588,0.36331628,0.396459491,NA,-0.159838104,-0.223648871,867.1666667,4.5,0.85777796,0.16,23.5,8.383333333
3010,20,9,0.79945687,-0.29220857,0.111188477,0.206145592,-0.004743083,2.923076923,0.894966763,-0.898802186,NA,1.785714286,0.285714286,0.928571429,0.285714286,0.5,25,11:00,2,,1,8:30,2,,9:30,1,11:00,2,,2,9:00,5,,0,1,1,1,8,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,3,3,6,2,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,0,1.5,0,0,3,3,1,0,1,1,0,4,0,0,3,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,N/A,1,20,0.179406157,-0.236706902,-0.96453917,-0.480864044,-0.313884605,1.913678734,-1.806060344,1.387938581,624.8333333,3.51050725,-0.5402316,0.48,9.08333333,5.316666667
3011,20,8,0.79945687,0.519248322,0.433885861,0.584197018,-1.777196534,2.461538462,-0.284107805,0.4717621,NA,1.857142857,0.714285714,0.928571429,1.142857143,0.5,26,1:00,6,,2,9:00,2,,15:00,1,2:00,5,,2,9:00,5,,2,1,0,0,8,0,2,1,3,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,3,1,0,1,1,1,8,14,0,1,1,1,1,1,1,1,10,3,0,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,2,0,0,3,3,1,1,1,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,n/a,1,20,-0.314739525,0.03650428,1.269329021,-1.077295794,-2.377411863,2.506450601,-1.026270862,0.697258245,718.3333333,3.67226891,0.50292671,0.28,19.7142857,3.15
3013,18,20,1.00002823,0.924976769,0.111188477,0.678731158,1.134691279,2.615384615,0.108917051,0.304221975,NA,1.857142857,0.857142857,0.928571429,1.571428571,0.5,23,2:00,5,,3,8:00,2,,7:30,1,3:00,5,,3,12:00,5,,1,2,2,0,9,540,3,2,2,1,0,1,1,0,3,0,0,0,0,1,1,2,1,0,2,0,0,1,3,2,3,0,2,1,3,1,2,2,3,1,3,3,3,3,5,4,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,8,4,1,3,3,1,0,1,0,0,6,0,0,3,3,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,1,0,1,1,1,1,0,0,0,0,0,None,1,18,-0.205498495,-1.153915874,-1.207681286,NA,0,3.362679075,0.793237929,0.467031466,342,3.50295508,0.89536034,0.24,32,0
3014,18,12,0.39831415,1.127840992,-0.856903675,0.223083822,0.881483643,2.384615385,-0.480620232,1.226269754,NA,1.285714286,0.428571429,0.857142857,1,0.666666667,30,23:00,2,,1,7:00,2,,7:45,1,2:00,2,,1,9:30,5,,1,3,3,2,8,30,3,1,1,2,3,3,3,0,0,0,1,0,0,1,1,2,1,1,0,1,1,1,2,0,4,0,0,2,3,0,3,0,3,0,3,0,4,3,5,2,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,20,15,3,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,N/A,1,18,-0.568836378,NA,NA,-0.765316109,0.267757832,1.945335979,0.706594654,0.467031466,526.3333333,3.96031746,-0.4109199,0.28,24.2857143,4.283333333
3015,18,19,0.39831415,0.316384099,-0.534206291,0.060163986,0.501672189,2.692307692,0.305429479,0.508851713,NA,1.357142857,0.428571429,0.857142857,0.857142857,0.833333333,25,23:59,5,,3,8:00,2,,9:50,1,1:00,2,,3,11:00,5,,2,2,2,0,10,59,3,2,2,3,1,0,2,0,1,1,1,0,0,0,2,0,2,2,0,0,0,3,2,3,4,3,3,3,3,0,3,0,3,3,3,3,3,3,6,2,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,7,5,1,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,0,2,3,0,0,0,1,1,1,0,0,1,0,0,0,0,n/a,1,18,0.083637865,-0.383070036,-0.987333743,2.267309945,2.801144859,NA,-0.506411207,0.467031466,360.5,3.09693878,0.14724203,0.16,37,15.3
3016,19,11,-0.905399691,-0.495072793,-0.534206291,-0.644892925,-0.511158354,3.307692308,1.877528903,0.430093478,NA,1.5,0.142857143,0.571428571,0.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,0.837412428,0.885410456,0.486715335,0.533069932,-0.674788806,2.364631423,NA,NA,274.6666667,,,,,9
3017,18,7,1.70202799,1.330705215,0.433885861,1.155539689,1.894314187,2.307692308,-0.67713266,1.311199019,NA,1.142857143,0.571428571,0.642857143,1.285714286,1,25,23:00,5,,2,10:00,2,,11:00,1,22:00,2,,2,10:00,4,,2,2,2,2,6,30,3,1,2,2,1,1,2,1,1,2,3,0,0,0,2,1,2,1,2,1,2,1,2,1,1,2,3,2,2,1,2,2,1,2,1,2,1,2,6,2,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,2,2,3,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,0,NA,2,2,0,2,0,0,1,1,0,1,0,0,0,0,0,n/a,1,18,0.210116913,-1.134400789,-1.184886712,0.280733422,3.189987367,-0.807414755,0.446664826,-0.684102429,350.3333333,,,,,8.083333333
3020,19,7,0.49859983,-0.495072793,1.079280628,0.360935888,-1.017573626,3.076923077,1.287991619,0.208749509,NA,1.785714286,0.571428571,0.785714286,1.571428571,0.666666667,21,10:00,2,,2,13:35,5,,13:35,1,13:35,5,,1,13:36,2,,2,0,2,2,9,30,2,1,3,3,0,2,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,3,1,2,0,0,0,1,0,3,2,2,0,1,0,0,1,4,3,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,3,0,0,1,2,1,1,0,1,1,5,1,0,2,2,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,0,0,0,1,1,0,1,0,0,0,0,0,Black,1,19,2.250899389,-0.022040973,-0.21991644,0.8679893,0.152018743,NA,-1.632773792,0.697258245,545.3333333,3.85714286,0.4237252,0.6,23.2142857,10.21666667
3022,19,12,0.39831415,0.519248322,0.111188477,0.342916983,0.628276007,2.333333333,-0.611628518,-0.331166553,NA,0.928571429,0.571428571,0.642857143,1,0.166666667,21,22:00,2,,3,8:00,2,,9:15,1,23:00,2,,2,11:00,4,,2,1,1,1,8,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,1,0,0,0,0,6,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,3,3,0,3,3,1,0,0,1,1,1,3,0,3,2,0,NA,NA,NA,NA,NA,NA,1,1,0,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,indian ,1,19,0.231145796,0.417048428,0.068814823,-0.412044996,0.526052012,1.878699105,-1.89270362,0.467031466,531.6666667,3.56111111,-0.4065563,0.4,34.1,5.566666667
3023,18,17,0.69917119,0.316384099,-0.856903675,0.052883871,0.248464553,2.461538462,-0.284107805,-0.091451167,NA,1.071428571,0.142857143,0.785714286,0.142857143,1,24,2:00,3,,3,9:00,2,,9:45,1,3:00,4,,3,11:00,5,,4,1,2,2,7,0,2,2,2,3,0,0,1,1,0,0,2,0,0,0,1,1,0,1,1,1,0,2,3,3,3,0,3,0,2,0,2,1,3,3,3,3,3,3,6,4,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,4,3,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,Ghanaian,1,18,-0.292215831,2.300254081,-0.21991644,0.49636644,0.715907556,0.823198097,0.186734999,0.697258245,177.1666667,4.21536758,0.12124836,0.52,30.6923077,8.866666667
3024,19,7,1.50145663,0.722112545,1.079280628,1.100949935,-0.637762172,2.461538462,-0.284107805,-0.550832789,NA,2.285714286,0.285714286,0.928571429,0.571428571,0.666666667,31,1:00,3,,2,8:00,2,,9:20,1,1:00,5,,2,9:30,5,,1,0,0,1,7,0,3,2,2,3,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,1,2,0,3,2,3,1,1,0,3,3,4,2,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,20,6,3,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,6,0,0,3,3,3,0,NA,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,no,1,19,-0.086702705,0.03650428,-0.121139955,-0.187236105,0.218516678,1.918564103,-0.419767931,0.467031466,995.5,3.0952381,0.464758,0.28,31.4285714,6.383333333
3025,19,19,1.70202799,1.533569438,0.756583245,1.330726891,1.134691279,2.307692308,-0.67713266,0.821223831,NA,2,0.571428571,0.857142857,1.428571429,0.5,27,2:00,2,,2,10:00,2,,10:45,1,3:00,2,,2,10:00,2,,0,3,1,2,8,0,2,1,3,3,0,0,1,0,0,0,1,0,0,0,1,1,1,2,2,0,0,1,3,3,3,0,1,0,0,0,3,0,4,0,3,4,4,4,6,2,4,3,1,0,1,1,1,10,8,0,2,2,1,1,1,1,1,7,4,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,2,0,4,1,0,1,1,1,0,0,0,0,0,0,no thanks,1,19,-1.084190812,0.104807076,-0.113541764,-0.182648168,2.231051855,1.654999247,1.832957239,-2.065463102,505.6666667,3.22948488,-0.5792743,0.48,34.3333333,6.4
3026,18,18,0.49859983,-0.495072793,0.756583245,0.253370094,0.501672189,2.461538462,-0.284107805,-0.700970686,NA,1.357142857,0.285714286,0.785714286,0.428571429,1,37,11:00,3,,3,18:30,2,,16:00,2,13:00,5,,2,10:00,1,,2,2,2,2,6,30,3,1,2,2,1,3,3,1,3,0,3,3,0,1,2,2,0,0,0,0,0,2,3,2,2,2,2,2,2,2,1,0,1,1,1,2,2,2,5,2,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,8,10,2,2,2,1,0,0,0,1,2,3,0,1,1,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,2,0,1,1,0,1,1,0,0,0,1,0,0,0,Vietnamese/Chinese,1,18,NA,-1.124643247,-1.16969033,-1.013064683,-0.32751937,2.325523048,0.879881205,-0.914329207,741.6666667,,,,,3.383333333
3027,18,17,1.90259935,0.316384099,0.433885861,0.88428977,0.375068371,2.538461538,-0.087595377,1.195953134,NA,1.5,0.714285714,0.785714286,1.428571429,1,29,2:00,7,I'm on social media ,2,7:00,3,,7:40,2,2:00,7,on social media,2,11:00,3,,0,0,2,1,8,30,3,1,2,4,1,1,1,0,3,0,1,0,0,0,2,2,1,3,3,1,0,0,3,2,4,4,2,0,0,1,2,2,3,0,3,2,2,3,6,2,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,10,5,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,2,1,0,3,3,2,0,NA,2,3,0,4,4,0,1,1,0,0,1,1,0,0,0,Mixed --> Chilean (Latino) and Sri Lankan (Asian),1,18,-0.109050519,0.114564618,2.424254072,0.11097977,1.344812474,2.587246251,0.966524481,-0.45387565,,,,,,7.466666667
3028,20,27,-0.00282857,0.316384099,-0.211508907,0.034015541,0.375068371,2.538461538,-0.087595377,-0.994238042,NA,1.285714286,0.428571429,0.714285714,1.285714286,0.666666667,25,22:00,2,,3,9:00,2,,11:00,2,23:00,2,,3,10:00,5,,2,1,2,1,9,0,3,2,1,3,1,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,2,0,1,0,1,0,3,0,2,0,3,3,4,4,4,4,6,2,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,5,2,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,N/a,1,20,0.026708694,0.095049534,0.646277349,0.523894059,0.868014517,0.810926593,0.100091723,1.157711802,402.5,3.5,0.14886516,0.36,36.3333333,8.966666667
3030,20,12,0.59888551,0.924976769,-0.211508907,0.437451124,0.881483643,2.846153846,0.698454335,0.305039519,NA,1.214285714,1,0.928571429,1.285714286,0.833333333,16,1:00,2,,2,8:00,2,,9:45,1,1:30,5,,2,10:00,5,,2,2,1,1,7,30,3,1,3,3,1,3,1,0,0,0,2,0,0,0,0,0,1,1,1,2,2,2,0,1,2,0,1,0,3,0,3,1,3,3,3,2,3,3,6,2,2,4,1,0,1,0,0,11,0,1,1,3,1,0,0,1,1,8,2,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,2,0,0,3,3,2,0,NA,2,2,0,0,2,1,1,1,0,1,0,0,0,0,0,Black/African American ,2,20,-0.065810692,0.524381393,0.501911717,2.345304866,3.606670988,0.913147271,0.013448447,0.467031466,456,3.57142857,0.23091348,0.28,23.5714286,15.58333333
3031,20,22,0.29802847,1.533569438,2.370070164,1.400556024,0.881483643,2.615384615,0.108917051,0.598451147,NA,2.642857143,0.571428571,1,1.428571429,0.5,18,1:00,5,,3,8:30,2,,9:00,1,2:00,2,,2,11:00,5,,1,2,2,0,10,0,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,1,3,1,3,2,0,2,0,2,1,0,0,0,1,6,2,4,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,13,8,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,Vietnamese immigrant,1,20,NA,-0.22694936,0.395537042,0.198150565,2.336947589,1.736436502,0.446664826,0.697258245,732.3333333,,,,,7.783333333
3032,19,11,0.59888551,0.519248322,0.756583245,0.624905692,0.754879825,2.384615385,-0.480620232,0.478489923,NA,1.785714286,0.428571429,1,0.857142857,1,18,0:00,2,,1,8:00,5,,8:45,1,0:00,5,,1,8:00,5,,0,0,0,0,7,0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,2,2,4,1,0,0,1,0,5,0,0,3,3,1,1,1,1,1,28,8,0,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,14,4,0,3,3,1,1,1,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,N/A,1,19,-0.031274575,1.451347906,1.770809635,-0.430396742,0.844355894,2.0907182,-0.593054483,0.697258245,,4.11111111,0.35335706,0.36,21.2222222,5.5
